Entrega;Destinatario mcía.;Nombre destinatario de mercancías;Documento compras;Material;Descripción de posición;Posición;Cantidad entrega;Un.medida venta;Fe.prefer.entrega;Peso total;Unidad de peso;Volumen;Unidad de volumen;Fecha de creación de entrega;Estado de picking;Fecha de picking;Modificado el;Grupo;Fecha de creación;Creado por;Descripción;Fe.mov.mcía.real;Organización ventas;Categoría posición;Lote;Almacén;Centro;Prioridad de entrega;Estado de picking
8000059046;9000000120;00368-YPF Acueducto TBH;1000056211;1001727;PROTECTOR AUDITIVO COPA PARA CASCO;900001;30;UN;12/11/2024;7,320;KG;65,550;DM3;23/10/2024;C;24/10/2024;24/10/2024;7339;24/10/2024;ERUARTE;1P EXP LUJAN 24.10.2024;24/10/2024;MLAP;TAN;0000058131;1000;MR01;0;C
8000059035;9000000023;00314 CASA Olavarría;1000055770;1015947;504173050 BOMBA LEVANTA CABINA;10;1;UN;4/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;23/10/2024;;;FGORGONA;;23/10/2024;MMAP;ZPNS;0000069769;2001;MM01;0;C
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001893;BOLSARESIDUPLASTICA60X90NEGRAXROLLOX10UN;10;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;ZPCS;;2000;MR01;0;
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001851;MOUSE INALAMBRICO;20;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;ZPCS;;2000;MR01;0;
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001697;GUANTE VAQUETA MEDIO PASEO T.10;30;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;ZPCS;;2000;MR01;0;
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001868;FILMSTRECHMANUALXBOBINAx2,70KG;40;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;ZPCS;;2000;MR01;0;
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001876;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;50;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;ZPCS;;2000;MR01;0;
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001893;BOLSARESIDUPLASTICA60X90NEGRAXROLLOX10UN;900001;15;UN;11/11/2024;4,440;KG;8,250;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;TAN;0000059276;2000;MR01;0;C
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001851;MOUSE INALAMBRICO;900002;1;UN;11/11/2024;0,120;KG;0,468;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;TAN;0000069081;2000;MR01;0;C
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001697;GUANTE VAQUETA MEDIO PASEO T.10;900003;100;UN;11/11/2024;12,200;KG;65;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;TAN;0000064039;2000;MR01;0;C
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001868;FILMSTRECHMANUALXBOBINAx2,70KG;900004;2;UN;11/11/2024;5;KG;9,635;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;TAN;0000069572;2000;MR01;0;C
8000059027;9000000033;00341 Mov. Suelos San Luis;1000056146;1001876;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;900005;8;UN;11/11/2024;1,576;KG;3,799;DM3;23/10/2024;C;23/10/2024;30/10/2024;7323;24/10/2024;PAPPELLA;1 LN 341;30/10/2024;MLAP;TAN;0000067749;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1018995;ROLLO PAPEL 57X40MM;10;20;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019021;PAÑO MULTISUO 38X40 ROSA;20;100;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019022;PAÑO MULTIUSO 38X40 AMARILLO;30;100;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019024;PAÑO MULTIUSO 38X40 CELESTE;40;100;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019168;BANDEJA OFICINA SIMPLE;50;6;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019179;BANDEJA OFICINA TRIPLE;60;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019179;BANDEJA OFICINA TRIPLE;70;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000068073;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019190;BIBLIORATO LOMO ANCHO 2 ANILLOS;80;10;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019453;CUPLA ELECTROFUSION PE100 90;90;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1019784;BANDEJA DE CONTENCION 100X80 CM;100;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021346;SEPARADOR ALFABETICO A4;110;7;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021348;SEPARADOR X COLOR A4;120;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021363;SACABROCHES;130;6;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021364;PORTA CREDENCIAL;140;58;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021371;LAMINA PLASTIFICADO 67X99MM X100 UNID;150;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021375;MADIA SOMBRA 4X7 MTS;160;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021388;CINTA MULTIPROPOSITO DUCTAPE VERDE;170;16;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021414;NIVEL 60 CM;180;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021417;NIVEL 100CM;190;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021422;SUNCHADORA MANUAL;200;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021513;HEBILLA ACERO PARA FLEJES;210;91;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021521;"TORNILLO CAB HEXAGONAL 5/16"" X 1""";220;87;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021522;"TORNILLO CAB HEZAGONAL 1/2"" X 2""";230;31;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021524;"TORNILLO CAB HEXAGONAL 3/8"" X 3""";240;9;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021530;CINTA REFELCTIVA ROJA 5CMX45,7MTS;250;91,400;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064527;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021531;CINTA REFLECTIVA BLANCA 5CMX45,7MTS;260;45,700;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064528;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021541;"TORNILLO CAB HEXAGONAL 3/8"" X 3 1/2""";270;12;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021544;"TORNILLO CAB HEXAGONAL 3/8"" X 2""";300;14;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021638;ASPIRADORA PHILCO;310;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000056971;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021870;PROLONGACION MONOFASICA X 20MTS;320;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030476;GRILLETE 13,1/2 T X 1,1/8 S-CERTIFICADO;330;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064711;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030477;GRILLETE 12 T X 1,1/4  S-CERTIFICADO;340;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064705;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030477;GRILLETE 12 T X 1,1/4  S-CERTIFICADO;350;6;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000065092;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030479;GRILLETE 9,5 T X 1,1/8 S-CERTIFICADO;360;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064706;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030480;"GRILLETE 8,5 T X 1"" S-CERTIFICADO";370;6;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064707;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030480;"GRILLETE 8,5 T X 1"" S-CERTIFICADO";380;5;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000065091;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030481;GRILLETES 6,5 T X 7/8 S-CERTIFICADO;390;4;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064708;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030481;GRILLETES 6,5 T X 7/8 S-CERTIFICADO;400;6;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000065093;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030482;GRILLETES 2,5 T X 3/4 S-CERTIFICADO;410;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064709;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030484;GRILLETES GRANDE PRE. 46911 S-CERTIFICAD;420;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064703;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030485;GRILLETE MEDIANO PRE.469987 S-CERTIFICAD;430;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000064704;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030503;BANDEJA OFICINA TRIPLE VERTICAL;460;1;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000068074;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030504;CEPILLO DE ACERO 19CM MANGO MADERA;470;2;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000068075;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030508;DISPENSER DE PARED PARA JABON LIQUIDO;480;5;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000068078;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1030509;DISPENSER PAPEL HIGIENICO;490;3;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;0000068079;2000;MR01;0;C
8000059022;9000000120;00368-YPF Acueducto TBH;1000056185;1021198;MANTA TERMOCONTRAIBLE 45X78CM;500;208;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;24/10/2024;29/10/2024;7351;25/10/2024;PAPPELLA;2 LN 368;29/10/2024;MLAP;ZPCS;LOTEINICIA;2000;MR01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1002360;UNA BALDE;10;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003169;FILTRO TRAMPA DE AGUA;20;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003174;FILTRO DE AIRE SECUNDARIO;30;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003173;FILTRO DE AIRE PRIMARIO;40;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1002491;FILTRO ACEITE MOTOR;50;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003175;FILTRO DE COMBUSTIBLE;60;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003177;FILTRO TRAMPA DE AGUA;70;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003360;FILTRO A A CABINA EXTERIOR;80;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003176;FILTRO A A CABINA INTERIOR;90;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003219;FILTRO VENTILACION DE CARTER;100;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003179;FILTRO DE TRANSMISION (CARTUCHO);110;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003178;FILTRO HIDRAULICO;120;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003232;FILTRO DE VENTEO HIDRAULICO;130;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003275;FILTRO TRANSMISION ACEITE;140;0;UN;11/11/2024;0;KG;0;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;ZPCS;;2000;MM01;0;
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1002360;UNA BALDE;900001;15;UN;11/11/2024;241,200;KG;162;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000051594;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003169;FILTRO TRAMPA DE AGUA;900002;5;UN;11/11/2024;0,850;KG;5,500;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;309A;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003169;FILTRO TRAMPA DE AGUA;900003;1;UN;11/11/2024;0,170;KG;1,100;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;COMP010922;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003169;FILTRO TRAMPA DE AGUA;900004;2;UN;11/11/2024;0,340;KG;2,200;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000041181;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003169;FILTRO TRAMPA DE AGUA;900005;1;UN;11/11/2024;0,170;KG;1,100;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000067766;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003174;FILTRO DE AIRE SECUNDARIO;900006;1;UN;11/11/2024;2,820;KG;40,950;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000054532;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003173;FILTRO DE AIRE PRIMARIO;900007;1;UN;11/11/2024;0,740;KG;12,032;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000045472;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1002491;FILTRO ACEITE MOTOR;900008;1;UN;11/11/2024;0,610;KG;1,272;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000054533;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003175;FILTRO DE COMBUSTIBLE;900009;3;UN;11/11/2024;0,720;KG;4,131;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000032416;2000;MM01;0;C
8000059021;9000000010;00035 CASA SAN LUIS-MM;1000056148;1003177;FILTRO TRAMPA DE AGUA;900010;1;UN;11/11/2024;0,970;KG;2,660;DM3;23/10/2024;C;23/10/2024;24/10/2024;7311;23/10/2024;ERUARTE;1P CAM MENDOCINA 23.10.2024;24/10/2024;MMAP;TAN;0000048091;2000;MM01;0;C
